id;"Comp. Word";Frequency;"Grammatical Feature";Pronunciation;"English Translation";Position;Kanji;KanjiID
7052;画策;534;"light-verb -suru attached";kakusaku;plan;L;画;167
7132;画素;522;"general noun";gaso;"picture element";L;画;167
8470;画質;346;"general noun";gasitu;"image quality";L;画;167
8831;画集;308;"general noun";gasyuu;"book of paintings in print";L;画;167
9523;画風;249;"general noun";gahuu;"style of painting";L;画;167
10290;画業;202;"general noun";gagyoo;"works of painting";L;画;167
10576;画壇;186;"general noun";gadan;"artists' world";L;画;167
10815;画材;174;"general noun";gazai;"subject matter of a painting";L;画;167
12633;画伯;107;"general noun";gahaku;"master painter";L;画;167
13027;画商;96;"general noun";gasyoo;"picture dealer";L;画;167
13733;画会;79;"general noun";gakai;"artists' patrons' association";L;画;167
14177;画題;70;"general noun";gadai;motif;L;画;167
14495;画布;64;"general noun";gahu;canvas;L;画;167
15075;画数;55;"general noun";kakusuu;"stroke count";L;画;167
15799;画室;45;"general noun";gasitu;"art studio";L;画;167
15969;画聖;43;"general noun";gasei;"master painter";L;画;167
17199;画境;30;"general noun";gakyoo;"feeling or atmosphere or mood of a painting";L;画;167
17973;画餅;24;"general noun";gabei;failure;L;画;167
18927;画才;18;"general noun";gasai;"artistic talent";L;画;167
19752;画工;14;"general noun";gakoo;painter;L;画;167
19998;画師;13;"general noun";esi;painter;L;画;167
20253;画帖;12;"general noun";gazyoo;"picture album";L;画;167
21126;画賛;9;"general noun";gasan;"legend over a picture";L;画;167
21127;画帳;9;"general noun";gatyoo;"picture album";L;画;167
21128;画板;9;"general noun";gaban;"drawing board";L;画;167
22895;画稿;5;"general noun";gakoo;sketch;L;画;167
22896;画鋲;5;"general noun";gabyoo;"drawing pin";L;画;167
23487;画筆;4;"general noun";gahitu;"artist's brush";L;画;167
24181;画架;3;"general noun";gaka;easel;L;画;167
25085;画然;2;"general noun";kakuzen;distinct;L;画;167
26295;画舫;1;"general noun";gaboo;"exquisitely decorated pleasure boat";L;画;167
94;計画;67487;"light-verb -suru attached";keikaku;plan;R;画;167
150;映画;51917;"general noun";eiga;movie;R;画;167
591;企画;19578;"light-verb -suru attached";kikaku;planning;R;画;167
1352;漫画;8174;"general noun";manga;cartoon;R;画;167
1963;絵画;4960;"general noun";kaiga;picture;R;画;167
2905;動画;2781;"general noun";dooga;video;R;画;167
3298;参画;2304;"light-verb -suru attached";sankaku;"taking part in planning";R;画;167
3363;録画;2245;"light-verb -suru attached";rokuga;recording;R;画;167
3699;版画;1914;"general noun";hanga;woodcut;R;画;167
3917;壁画;1722;"general noun";hekiga;fresco;R;画;167
5348;洋画;973;"general noun";yooga;"Western painting";R;画;167
5546;区画;900;"light-verb -suru attached";kukaku;division;R;画;167
5987;原画;765;"general noun";genga;"original picture";R;画;167
6620;名画;612;"general noun";meiga;"famous picture";R;画;167
8299;邦画;363;"general noun";hooga;"Japanese film";R;画;167
8586;自画;333;"general noun";ziga;"picture painted by oneself";R;画;167
9514;図画;250;"general noun";zuga;drawing;R;画;167
10126;劇画;211;"general noun";gekiga;"comic strip with dramatic story";R;画;167
10566;書画;187;"general noun";syoga;"paintings and writings";R;画;167
11323;作画;153;"light-verb -suru attached";sakuga;"drawing pictures";R;画;167
12010;戯画;127;"general noun";giga;caricature;R;画;167
12073;装画;125;"general noun";sooga;"book-cover design";R;画;167
12756;童画;104;"general noun";dooga;"pictures drawn by child";R;画;167
14050;仏画;73;"general noun";butuga;"Buddhist picture";R;画;167
14171;印画;70;"general noun";inga;print;R;画;167
15163;挿画;54;"general noun";sooga;illustration;R;画;167
15371;春画;51;"general noun";syunga;shunga;R;画;167
16109;南画;42;"general noun";nanga;"Southern School";R;画;167
16776;墨画;35;"general noun";bokuga;"India-ink drawing";R;画;167
16847;線画;34;"general noun";senga;"line drawing";R;画;167
17068;描画;32;"light-verb -suru attached";byooga;drawing;R;画;167
18079;俳画;24;"general noun";haiga;"briefly drawn picture";R;画;167
18663;総画;20;"general noun";sookaku;"the stroke-count of a kanji";R;画;167
18977;字画;18;"general noun";zikaku;"number of strokes in character";R;画;167
19666;点画;15;"general noun";tenkaku;"the strokes of a character";R;画;167
20237;陰画;12;"general noun";inga;negative;R;画;167
23961;筆画;4;"general noun";hikkaku;"the strokes in a kanji character";R;画;167
26014;陽画;2;"general noun";yooga;image;R;画;167
27046;席画;1;"general noun";sekiga;"impromptu drawing composed at a gathering";R;画;167
27150;俗画;1;"general noun";zokuga;"popular picture";R;画;167
27185;題画;1;"general noun";daiga;"poem or writings added to a picture or painting";R;画;167
239;回戦;38495;suffix;kaisen;match;L;回;173
271;回復;35990;"light-verb -suru attached";kaihuku;restoration;L;回;173
472;回答;23747;"light-verb -suru attached";kaitoo;reply;L;回;173
779;回収;15134;"light-verb -suru attached";kaisyuu;collection;L;回;173
1235;回転;9130;"light-verb -suru attached";kaiten;rotation;L;回;173
1304;回避;8564;"light-verb -suru attached";kaihi;evasion;L;回;173
1495;回数;7185;"general noun";kaisuu;"number of times";L;回;173
3076;回線;2551;"general noun";kaisen;circuit;L;回;173
4258;回帰;1479;"light-verb -suru attached";kaiki;return;L;回;173
4685;回顧;1250;"light-verb -suru attached";kaiko;recollecting;L;回;173
5000;回想;1111;"light-verb -suru attached";kaisoo;reflection;L;回;173
5015;回路;1106;"general noun";kairo;circuit;L;回;173
6349;回忌;670;suffix;kaiki;"death anniversary";L;回;173
7023;回遊;538;"light-verb -suru attached";kaiyuu;excursion;L;回;173
7081;回分;531;suffix;kaibun;batch;L;回;173
7241;回廊;507;"general noun";kairoo;corridor;L;回;173
8668;回線;324;suffix;kaisen;circuit;L;回;173
10085;回覧;214;"light-verb -suru attached";kairan;circulation;L;回;173
10885;回送;171;"light-verb -suru attached";kaisoo;forwarding;L;回;173
12597;回生;108;suffix;kaisei;resurrection;L;回;173
13923;回付;75;"light-verb -suru attached";kaihu;transmitting;L;回;173
14291;回文;68;"general noun";kaibun;circular;L;回;173
14339;回向;67;"light-verb -suru attached";ekoo;"Buddhist memorial service";L;回;173
14496;回診;64;"light-verb -suru attached";kaisin;"doctor's hospital rounds";L;回;173
14497;回天;64;"general noun";kaiten;"changing the world";L;回;173
14750;回生;60;"light-verb -suru attached";kaisei;resurrection;L;回;173
15649;回腸;47;"general noun";kaityoo;ileum;L;回;173
17200;回航;30;"light-verb -suru attached";kaikoo;navigation;L;回;173
17201;回虫;30;"general noun";kaityuu;roundworm;L;回;173
17974;回春;24;"general noun";kaisyun;"return of spring";L;回;173
18280;回心;22;"light-verb -suru attached";kaisin;conversion;L;回;173
19753;回船;14;"general noun";kaisen;lighter;L;回;173
20511;回国;11;"light-verb -suru attached";kaikoku;"traveling throughout the country";L;回;173
21520;回折;8;"light-verb -suru attached";kaisetu;diffraction;L;回;173
22375;回教;6;"general noun";kaikyoo;Islam;L;回;173
22376;回旋;6;"light-verb -suru attached";kaisen;rotation;L;回;173
24183;回読;3;"light-verb -suru attached";kaidoku;"read in turn";L;回;173
25088;回章;2;"general noun";kaisyoo;circular;L;回;173
25089;回流;2;"general noun";kairyuu;circulation;L;回;173
26301;回心;1;"general noun";esin;conversion;L;回;173
26302;回報;1;"general noun";kaihoo;circular;L;回;173
58;今回;83462;"possible to use as an adverb";konkai;now;R;回;173
505;前回;22165;"possible to use as an adverb";zenkai;"previous time";R;回;173
1512;次回;7060;"possible to use as an adverb";zikai;"next time";R;回;173
1782;撤回;5797;"light-verb -suru attached";tekkai;withdrawal;R;回;173
2800;毎回;2962;"possible to use as an adverb";maikai;"every time";R;回;173
3706;巡回;1907;"light-verb -suru attached";zyunkai;"going around";R;回;173
3878;初回;1757;"general noun";syokai;"first time";R;回;173
5488;周回;916;"light-verb -suru attached";syuukai;"going around";R;回;173
5498;奪回;915;"light-verb -suru attached";dakkai;recovery;R;回;173
5649;迂回;859;"light-verb -suru attached";ukai;detour;R;回;173
7391;旋回;483;"light-verb -suru attached";senkai;revolution;R;回;173
8256;各回;366;"general noun";kakukai;"each time";R;回;173
8800;挽回;312;"light-verb -suru attached";bankai;recovery;R;回;173
11103;転回;162;"light-verb -suru attached";tenkai;revolution;R;回;173
17731;数回;26;"general noun";suukai;times;R;回;173
25710;低回;2;"light-verb -suru attached";teikai;"going about immersed or absorbed";R;回;173
25;会社;124229;"general noun";kaisya;company;L;会;175
42;会議;97984;"light-verb -suru attached";kaigi;meeting;L;会;175
44;会長;96737;"general noun";kaityoo;president;L;会;175
70;会見;75183;"light-verb -suru attached";kaiken;interview;L;会;175
108;会談;62217;"light-verb -suru attached";kaidan;conversation;L;会;175
443;会場;24762;"general noun";kaizyoo;"assembly hall";L;会;175
471;会合;23826;"light-verb -suru attached";kaigoo;meeting;L;会;175
759;会員;15430;"general noun";kaiin;member;L;会;175
1033;会計;11393;"light-verb -suru attached";kaikei;account;L;会;175
1099;会館;10829;"general noun";kaikan;"meeting hall";L;会;175
1622;会話;6433;"light-verb -suru attached";kaiwa;conversation;L;会;175
1979;会期;4881;"general noun";kaiki;session;L;会;175
2552;会派;3414;"general noun";kaiha;faction;L;会;175
3489;会食;2106;"light-verb -suru attached";kaisyoku;"dining together";L;会;175
4267;会費;1472;"general noun";kaihi;"membership fee";L;会;175
4600;会頭;1294;"general noun";kaitoo;"society president";L;会;175
4716;会心;1230;"general noun";kaisin;congeniality;L;会;175
5626;会報;872;"general noun";kaihoo;bulletin;L;会;175
9655;会釈;240;"light-verb -suru attached";esyaku;nod;L;会;175
10617;会堂;184;"general noun";kaidoo;church;L;会;175
11698;会席;137;"general noun";kaiseki;"meeting place";L;会;175
12158;会得;122;"light-verb -suru attached";etoku;understanding;L;会;175
12252;会式;119;"general noun";esiki;"memorial service";L;会;175
12410;会同;114;"light-verb -suru attached";kaidoo;assembly;L;会;175
13843;会所;77;"general noun";kaisyo;"meeting place";L;会;175
14678;会誌;61;"general noun";kaisi;"club bulletin";L;会;175
14817;会葬;59;"light-verb -suru attached";kaisoo;"attendance at a funeral";L;会;175
15728;会則;46;"general noun";kaisoku;"society or club regulations";L;会;175
17685;会戦;26;"light-verb -suru attached";kaisen;engagement;L;会;175
19122;会商;17;"light-verb -suru attached";kaisyoo;negotiation;L;会;175
22374;会意;6;"general noun";kaii;"compound ideograph formation";L;会;175
22897;会読;5;"light-verb -suru attached";kaidoku;"reading-and-discussion meeting";L;会;175
23490;会規;4;"general noun";kaiki;"society by-laws";L;会;175
23491;会衆;4;"general noun";kaisyuu;audience;L;会;175
18;社会;133618;"general noun";syakai;society;R;会;175
21;大会;129583;"general noun";taikai;convention;R;会;175
96;国会;67038;"general noun";kokkai;"National Diet";R;会;175
125;協会;58739;"general noun";kyookai;association;R;会;175
510;議会;22042;"general noun";gikai;Diet;R;会;175
604;総会;19288;"general noun";sookai;"general meeting";R;会;175
734;機会;16060;"general noun";kikai;chance;R;会;175
1130;集会;10363;"light-verb -suru attached";syuukai;meeting;R;会;175
1143;学会;10279;"general noun";gakkai;"scientific society";R;会;175
1316;部会;8465;"general noun";bukai;"section meeting";R;会;175
1565;開会;6751;"light-verb -suru attached";kaikai;"opening of a meeting";R;会;175
1890;面会;5227;"light-verb -suru attached";menkai;meeting;R;会;175
2197;教会;4225;"general noun";kyookai;church;R;会;175
2413;再会;3708;"light-verb -suru attached";saikai;"another meeting";R;会;175
2607;都会;3285;"general noun";tokai;city;R;会;175
2608;司会;3278;"light-verb -suru attached";sikai;chairmanship;R;会;175
3125;全会;2498;"general noun";zenkai;"whole assembly";R;会;175
3288;入会;2314;"light-verb -suru attached";nyuukai;admission;R;会;175
3426;閉会;2180;"light-verb -suru attached";heikai;closure;R;会;175
4425;照会;1379;"light-verb -suru attached";syookai;inquiry;R;会;175
5049;宴会;1090;"general noun";enkai;party;R;会;175
7049;茶会;535;"general noun";tyakai;"tea party";R;会;175
7089;年会;530;"general noun";nenkai;conference;R;会;175
7395;休会;482;"light-verb -suru attached";kyuukai;adjournment;R;会;175
7674;退会;440;"light-verb -suru attached";taikai;"withdrawal from a group";R;会;175
9032;町会;290;"general noun";tyookai;"town council";R;会;175
9053;脱会;288;"light-verb -suru attached";dakkai;withdrawal;R;会;175
9076;句会;286;"general noun";kukai;"gathering of haiku poets";R;会;175
9099;商会;284;"general noun";syookai;firm;R;会;175
9824;歌会;230;"general noun";kakai;"poetry party or competition";R;会;175
9917;例会;225;"general noun";reikai;"regular meeting";R;会;175
11816;散会;133;"light-verb -suru attached";sankai;adjournment;R;会;175
11972;流会;129;"light-verb -suru attached";ryuukai;"cancelling a meeting";R;会;175
12494;密会;112;"light-verb -suru attached";mikkai;"clandestine meeting";R;会;175
13551;県会;84;"general noun";kenkai;"prefectural assembly";R;会;175
13733;画会;79;"general noun";gakai;"artists' patrons' association";R;会;175
14604;分会;63;"general noun";bunkai;branch;R;会;175
14630;公会;62;"general noun";kookai;"public meeting";R;会;175
15067;夜会;56;"general noun";yakai;"evening party";R;会;175
15509;参会;49;"light-verb -suru attached";sankai;attendance;R;会;175
15745;市会;46;"general noun";sikai;"city council";R;会;175
16024;朝会;43;"general noun";tyookai;"morning assembly";R;会;175
16111;納会;42;"general noun";nookai;"the last meeting";R;会;175
17405;発会;29;"light-verb -suru attached";hakkai;"opening a meeting";R;会;175
17417;法会;29;"general noun";hooe;"Buddhist service";R;会;175
17493;盛会;28;"general noun";seikai;"successful meeting";R;会;175
18639;図会;20;"general noun";zue;"collection of pictures";R;会;175
19436;村会;16;"general noun";sonkai;"village assembly";R;会;175
19607;出会;15;"general noun";deai;meeting;R;会;175
21162;区会;9;"general noun";kukai;"ward assembly";R;会;175
21780;付会;8;"light-verb -suru attached";hukai;adding;R;会;175
22295;来会;7;"light-verb -suru attached";raikai;attendance;R;会;175
22565;常会;6;"general noun";zyookai;"regular meeting";R;会;175
22699;当会;6;"general noun";tookai;"present society";R;会;175
23332;本会;5;"general noun";honkai;"formal meeting";R;会;175
24693;読会;3;"general noun";dokkai;reading;R;会;175
24906;理会;3;"light-verb -suru attached";rikai;"being aware";R;会;175
26711;際会;1;"light-verb -suru attached";saikai;meeting;R;会;175
27777;領会;1;"light-verb -suru attached";ryookai;understanding;R;会;175
235;海外;39080;"general noun";kaigai;foreign;L;海;182
1037;海上;11362;"general noun";kaizyoo;sea;L;海;182
1678;海軍;6167;"general noun";kaigun;navy;L;海;182
2155;海洋;4309;"general noun";kaiyoo;ocean;L;海;182
2171;海岸;4274;"general noun";kaigan;coast;L;海;182
2691;海兵;3138;"general noun";kaihei;sailor;L;海;182
3032;海域;2603;"general noun";kaiiki;"area of ocean";L;海;182
3175;海底;2420;"general noun";kaitei;"bottom of the ocean";L;海;182
3286;海賊;2314;"general noun";kaizoku;pirate;L;海;182
3636;海綿;1973;"general noun";kaimen;sponge;L;海;182
3807;海峡;1816;"general noun";kaikyoo;channel;L;海;182
4601;海水;1294;"general noun";kaisui;"ocean water";L;海;182
4655;海面;1263;"general noun";kaimen;"sea level";L;海;182
5621;海中;874;"general noun";kaityuu;"in the sea";L;海;182
5948;海難;775;"general noun";kainan;shipwreck;L;海;182
6134;海辺;725;"general noun";umibe;beach;L;海;182
